province_id,provinsi,commodity_id,komoditas,bulan,tahun,Impor (Ton),Ekspor (Ton),status
11,ACEH,3,Kedelai,Januari,2023, 365.00 , -   ,realisasi
11,ACEH,3,Kedelai,Februari,2023, 246.00 , -   ,realisasi
11,ACEH,3,Kedelai,Maret,2023, 303.00 , -   ,realisasi
11,ACEH,3,Kedelai,April,2023, 752.00 , -   ,realisasi
11,ACEH,3,Kedelai,Mei,2023, 291.00 , -   ,realisasi
11,ACEH,3,Kedelai,Juni,2023, 268.00 , -   ,realisasi
11,ACEH,3,Kedelai,Juli,2023, 389.00 , -   ,realisasi
11,ACEH,3,Kedelai,Agustus,2023, 395.00 , -   ,realisasi
11,ACEH,3,Kedelai,September,2023, 573.00 , -   ,realisasi
11,ACEH,3,Kedelai,Oktober,2023, 573.00 , -   ,realisasi
11,ACEH,3,Kedelai,November,2023, -   , -   ,realisasi
11,ACEH,3,Kedelai,Desember,2023, -   , -   ,realisasi
11,ACEH,3,Kedelai,Januari,2025, -   , 54.00 ,realisasi
11,ACEH,3,Kedelai,Februari,2025, 34.00 , 3.00 ,realisasi
11,ACEH,3,Kedelai,Maret,2025, 65.00 , 10.00 ,realisasi
11,ACEH,3,Kedelai,April,2025, 23.00 , 12.00 ,realisasi
11,ACEH,3,Kedelai,Mei,2025, 12.00 , 12.00 ,realisasi
11,ACEH,3,Kedelai,Juni,2025, 20.00 , 13.00 ,realisasi
11,ACEH,3,Kedelai,Juli,2025, 21.00 , 15.00 ,realisasi
11,ACEH,3,Kedelai,Agustus,2025, 22.00 , 18.00 ,realisasi
11,ACEH,3,Kedelai,September,2025, 23.00 , 23.00 ,realisasi
11,ACEH,3,Kedelai,Oktober,2025, 32.00 , 30.00 ,realisasi
11,ACEH,3,Kedelai,November,2025, 12.00 , 23.00 ,proyeksi
11,ACEH,3,Kedelai,Desember,2025, 12.00 , 12.00 ,proyeksi
11,ACEH,3,Kedelai,Januari,2024, 573.80 , -   ,realisasi
11,ACEH,3,Kedelai,Februari,2024, 464.40 , -   ,realisasi
11,ACEH,3,Kedelai,Maret,2024, 499.80 , -   ,realisasi
11,ACEH,3,Kedelai,April,2024, 95.80 , -   ,realisasi
11,ACEH,3,Kedelai,Mei,2024, 291.80 , -   ,realisasi
11,ACEH,3,Kedelai,Juni,2024, 268.85 , -   ,realisasi
11,ACEH,3,Kedelai,Juli,2024, 364.05 , -   ,realisasi
11,ACEH,3,Kedelai,Agustus,2024, 250.00 , -   ,realisasi
11,ACEH,3,Kedelai,September,2024, 100.00 , -   ,realisasi
11,ACEH,3,Kedelai,Oktober,2024, -   , -   ,realisasi
11,ACEH,3,Kedelai,November,2024, -   , -   ,realisasi
11,ACEH,3,Kedelai,Desember,2024, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Januari,2024, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Februari,2024, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Maret,2024, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,April,2024, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Mei,2024, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Juni,2024, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Juli,2024, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Agustus,2024, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,September,2024, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Oktober,2024, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,November,2024, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Desember,2024, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Januari,2025, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Februari,2025, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Maret,2025, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,April,2025, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Mei,2025, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Juni,2025, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Juli,2025, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Agustus,2025, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,September,2025, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,Oktober,2025, -   , -   ,realisasi
12,SUMATERA UTARA,3,Kedelai,November,2025, -   , -   ,proyeksi
12,SUMATERA UTARA,3,Kedelai,Desember,2025, -   , -   ,proyeksi
13,SUMATERA BARAT,3,Kedelai,Januari,2024, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Februari,2024, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Maret,2024, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,April,2024, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Mei,2024, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Juni,2024, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Juli,2024, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Agustus,2024, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,September,2024, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Oktober,2024, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,November,2024, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Desember,2024, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Januari,2023, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Februari,2023, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Maret,2023, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,April,2023, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Mei,2023, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Juni,2023, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Juli,2023, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Agustus,2023, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,September,2023, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Oktober,2023, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,November,2023, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Desember,2023, -   , -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Januari,2025," 3,318.72 ", -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Februari,2025," 2,043.79 ", -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Maret,2025," 2,262.77 ", -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,April,2025," 2,189.77 ", -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Mei,2025," 2,262.77 ", -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Juni,2025," 2,189.77 ", -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Juli,2025," 2,262.77 ", -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Agustus,2025," 2,262.77 ", -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,September,2025," 2,189.77 ", -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,Oktober,2025," 2,262.77 ", -   ,realisasi
13,SUMATERA BARAT,3,Kedelai,November,2025," 2,189.77 ", -   ,proyeksi
13,SUMATERA BARAT,3,Kedelai,Desember,2025," 2,262.77 ", -   ,proyeksi
14,RIAU,3,Kedelai,Januari,2024," 10,152.00 ", -   ,realisasi
14,RIAU,3,Kedelai,Februari,2024," 10,155.00 ", -   ,realisasi
14,RIAU,3,Kedelai,Maret,2024," 10,112.00 ", -   ,realisasi
14,RIAU,3,Kedelai,April,2024," 10,130.00 ", -   ,realisasi
14,RIAU,3,Kedelai,Mei,2024," 10,131.51 ", -   ,realisasi
14,RIAU,3,Kedelai,Juni,2024," 10,321.50 ", -   ,realisasi
14,RIAU,3,Kedelai,Juli,2024," 10,263.00 ", -   ,realisasi
14,RIAU,3,Kedelai,Agustus,2024," 10,152.00 ", -   ,realisasi
14,RIAU,3,Kedelai,September,2024," 10,155.00 ", -   ,realisasi
14,RIAU,3,Kedelai,Oktober,2024," 10,112.00 ", -   ,realisasi
14,RIAU,3,Kedelai,November,2024," 10,130.00 ", -   ,realisasi
14,RIAU,3,Kedelai,Desember,2024," 10,131.51 ", -   ,realisasi
14,RIAU,3,Kedelai,Januari,2025, 152.00 , -   ,realisasi
14,RIAU,3,Kedelai,Februari,2025, 155.00 , -   ,realisasi
14,RIAU,3,Kedelai,Maret,2025, 112.00 , -   ,realisasi
14,RIAU,3,Kedelai,April,2025, 130.00 , -   ,realisasi
14,RIAU,3,Kedelai,Mei,2025, 131.51 , -   ,realisasi
14,RIAU,3,Kedelai,Juni,2025, 121.50 , -   ,realisasi
14,RIAU,3,Kedelai,Juli,2025, 163.00 , -   ,proyeksi
14,RIAU,3,Kedelai,Agustus,2025, 152.00 , -   ,proyeksi
14,RIAU,3,Kedelai,September,2025, 155.00 , -   ,proyeksi
14,RIAU,3,Kedelai,Oktober,2025, 112.00 , -   ,proyeksi
14,RIAU,3,Kedelai,November,2025, 140.00 , -   ,proyeksi
14,RIAU,3,Kedelai,Desember,2025, 131.51 , -   ,proyeksi
15,JAMBI,3,Kedelai,Januari,2023," 1,291.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Februari,2023, 775.00 , -   ,realisasi
15,JAMBI,3,Kedelai,Maret,2023, 987.00 , -   ,realisasi
15,JAMBI,3,Kedelai,April,2023," 1,039.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Mei,2023," 1,059.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Juni,2023," 1,183.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Juli,2023," 1,680.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Agustus,2023," 1,176.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,September,2023," 1,286.80 ", -   ,realisasi
15,JAMBI,3,Kedelai,Oktober,2023, 956.00 , -   ,realisasi
15,JAMBI,3,Kedelai,November,2023," 1,002.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Desember,2023, 998.00 , -   ,realisasi
15,JAMBI,3,Kedelai,Januari,2025," 2,500.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Februari,2025," 2,430.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Maret,2025," 1,890.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,April,2025," 2,670.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Mei,2025," 2,260.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Juni,2025," 2,540.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Juli,2025," 2,432.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Agustus,2025," 2,520.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,September,2025," 3,050.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Oktober,2025," 3,200.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,November,2025," 2,210.00 ", -   ,proyeksi
15,JAMBI,3,Kedelai,Desember,2025," 2,112.90 ", -   ,proyeksi
15,JAMBI,3,Kedelai,Januari,2024," 1,291.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Februari,2024, 775.00 , -   ,realisasi
15,JAMBI,3,Kedelai,Maret,2024, 987.00 , -   ,realisasi
15,JAMBI,3,Kedelai,April,2024," 1,039.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Mei,2024," 1,059.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Juni,2024," 1,183.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Juli,2024," 1,680.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Agustus,2024," 1,176.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,September,2024," 1,286.80 ", -   ,realisasi
15,JAMBI,3,Kedelai,Oktober,2024," 2,264.10 ", -   ,realisasi
15,JAMBI,3,Kedelai,November,2024," 1,699.00 ", -   ,realisasi
15,JAMBI,3,Kedelai,Desember,2024," 2,112.90 ", -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,Januari,2025," 5,456.80 ", -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,Februari,2025," 4,765.31 ", -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,Maret,2025," 5,382.39 ", -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,April,2025," 5,202.40 ", -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,Mei,2025," 5,379.86 ", -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,Juni,2025," 5,159.89 ", -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,Juli,2025," 5,379.67 ", -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,Agustus,2025," 5,841.49 ", -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,September,2025," 5,720.38 ", -   ,proyeksi
16,SUMATERA SELATAN,3,Kedelai,Oktober,2025," 5,913.19 ", -   ,proyeksi
16,SUMATERA SELATAN,3,Kedelai,November,2025," 5,594.18 ", -   ,proyeksi
16,SUMATERA SELATAN,3,Kedelai,Desember,2025," 5,737.65 ", -   ,proyeksi
16,SUMATERA SELATAN,3,Kedelai,Januari,2024, 250.00 , -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,Februari,2024, 200.00 , -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,Maret,2024, 200.00 , -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,April,2024, 200.00 , -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,Mei,2024, 250.00 , -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,Juni,2024, 200.00 , -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,Juli,2024, 250.00 , -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,Agustus,2024, 200.00 , -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,September,2024, 200.00 , -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,Oktober,2024, 250.00 , -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,November,2024, 200.00 , -   ,realisasi
16,SUMATERA SELATAN,3,Kedelai,Desember,2024, 200.00 , -   ,realisasi
18,LAMPUNG,3,Kedelai,Januari,2025," 25,012.41 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Februari,2025," 27,336.96 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Maret,2025, 738.85 , -   ,realisasi
18,LAMPUNG,3,Kedelai,April,2025," 20,028.80 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Mei,2025," 1,229.87 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Juni,2025, -   , -   ,realisasi
18,LAMPUNG,3,Kedelai,Juli,2025, -   , -   ,realisasi
18,LAMPUNG,3,Kedelai,Agustus,2025, -   , -   ,realisasi
18,LAMPUNG,3,Kedelai,September,2025, -   , -   ,realisasi
18,LAMPUNG,3,Kedelai,Oktober,2025, -   , -   ,realisasi
18,LAMPUNG,3,Kedelai,November,2025, -   , -   ,proyeksi
18,LAMPUNG,3,Kedelai,Desember,2025, -   , -   ,proyeksi
18,LAMPUNG,3,Kedelai,Januari,2023," 8,450.42 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Februari,2023," 1,183.51 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Maret,2023," 4,590.73 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,April,2023," 5,230.23 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Mei,2023," 3,710.08 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Juni,2023," 1,962.23 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Juli,2023," 2,205.28 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Agustus,2023," 3,382.33 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,September,2023, 650.28 , -   ,realisasi
18,LAMPUNG,3,Kedelai,Oktober,2023, -   , -   ,realisasi
18,LAMPUNG,3,Kedelai,November,2023, 940.98 , -   ,realisasi
18,LAMPUNG,3,Kedelai,Desember,2023," 4,125.23 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Januari,2024," 7,120.24 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Februari,2024," 4,284.43 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Maret,2024," 3,362.62 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,April,2024," 5,262.37 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Mei,2024," 6,555.99 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Juni,2024," 5,842.32 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Juli,2024," 6,558.44 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Agustus,2024," 6,362.17 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,September,2024," 5,811.62 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Oktober,2024," 6,562.84 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,November,2024," 5,952.17 ", -   ,realisasi
18,LAMPUNG,3,Kedelai,Desember,2024," 6,516.84 ", -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Januari,2024, 604.03 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Februari,2024, 565.06 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Maret,2024, 604.03 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,April,2024, 584.55 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Mei,2024, 604.03 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Juni,2024, 584.55 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Juli,2024, 604.03 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Agustus,2024, 604.03 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,September,2024, 584.55 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Oktober,2024, 604.03 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,November,2024, 584.55 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Desember,2024, 604.03 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Januari,2025, 328.00 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Februari,2025, 473.27 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Maret,2025, 744.80 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,April,2025, 615.44 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Mei,2025, 616.27 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Juni,2025, 596.39 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Juli,2025, 561.84 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Agustus,2025, 561.84 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,September,2025, 543.72 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Oktober,2025, 561.84 , -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,November,2025, 507.08 , -   ,proyeksi
19,BANGKA BELITUNG,3,Kedelai,Desember,2025, 523.98 , -   ,proyeksi
19,BANGKA BELITUNG,3,Kedelai,Januari,2023," 1,202.15 ", -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Februari,2023," 1,085.81 ", -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Maret,2023," 1,202.15 ", -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,April,2023," 1,163.37 ", -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Mei,2023," 1,202.15 ", -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Juni,2023," 1,163.37 ", -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Juli,2023," 1,202.15 ", -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Agustus,2023," 1,202.15 ", -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,September,2023," 1,163.37 ", -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Oktober,2023," 1,202.15 ", -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,November,2023," 1,163.37 ", -   ,realisasi
19,BANGKA BELITUNG,3,Kedelai,Desember,2023," 1,202.15 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Januari,2024," 1,982.00 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Februari,2024," 1,381.30 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Maret,2024," 1,419.25 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,April,2024," 1,337.40 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Mei,2024," 1,031.50 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Juni,2024, 957.53 , -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Juli,2024," 1,243.73 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Agustus,2024," 1,211.40 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,September,2024," 1,670.00 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Oktober,2024," 1,059.40 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,November,2024," 1,013.80 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Desember,2024, 941.00 , -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Januari,2025, 410.25 , -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Februari,2025, 418.80 , -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Maret,2025," 1,002.46 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,April,2025, 848.49 , -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Mei,2025," 1,072.09 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Juni,2025, 927.27 , -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Juli,2025," 1,236.10 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Agustus,2025," 1,749.73 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,September,2025," 1,314.26 ", -   ,realisasi
21,KEPULAUAN RIAU,3,Kedelai,Oktober,2025, 635.64 , -   ,proyeksi
