province_id,provinsi,commodity_id,komoditas,bulan,tahun,Impor (Ton),Ekspor (Ton),status
72,SULAWESI TENGAH,3,Kedelai,November,2025, -   , -   ,proyeksi
72,SULAWESI TENGAH,3,Kedelai,Desember,2025, -   , -   ,proyeksi
72,SULAWESI TENGAH,3,Kedelai,Januari,2024, 253.00 , -   ,realisasi
72,SULAWESI TENGAH,3,Kedelai,Februari,2024, 276.00 , -   ,realisasi
72,SULAWESI TENGAH,3,Kedelai,Maret,2024, 319.00 , -   ,realisasi
72,SULAWESI TENGAH,3,Kedelai,April,2024, 46.00 , -   ,realisasi
72,SULAWESI TENGAH,3,Kedelai,Mei,2024, 322.00 , -   ,realisasi
72,SULAWESI TENGAH,3,Kedelai,Juni,2024, 43.00 , -   ,realisasi
72,SULAWESI TENGAH,3,Kedelai,Juli,2024, -   , -   ,realisasi
72,SULAWESI TENGAH,3,Kedelai,Agustus,2024, 211.00 , -   ,realisasi
72,SULAWESI TENGAH,3,Kedelai,September,2024, -   , -   ,realisasi
72,SULAWESI TENGAH,3,Kedelai,Oktober,2024, 95.00 , -   ,realisasi
72,SULAWESI TENGAH,3,Kedelai,November,2024, 437.50 , -   ,realisasi
72,SULAWESI TENGAH,3,Kedelai,Desember,2024, 322.00 , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Januari,2025," 2,445.34 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Februari,2025, 936.43 , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Maret,2025, 554.84 , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,April,2025," 2,021.71 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Mei,2025," 3,227.73 ", 10.00 ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Juni,2025," 1,000.00 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Juli,2025, 10.28 , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Agustus,2025," 1,000.00 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,September,2025," 1,111.79 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Oktober,2025," 1,081.00 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,November,2025, 461.74 , 2.50 ,proyeksi
73,SULAWESI SELATAN,3,Kedelai,Desember,2025," 4,275.00 ", -   ,proyeksi
73,SULAWESI SELATAN,3,Kedelai,Januari,2023, -   , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Februari,2023, -   , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Maret,2023, -   , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,April,2023, -   , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Mei,2023, -   , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Juni,2023, -   , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Juli,2023, -   , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Agustus,2023, -   , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,September,2023, -   , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Oktober,2023, -   , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,November,2023, -   , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Desember,2023, -   , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Januari,2024," 1,527.70 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Februari,2024," 2,873.91 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Maret,2024, 861.33 , -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,April,2024," 2,020.00 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Mei,2024," 3,266.19 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Juni,2024," 2,261.59 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Juli,2024," 2,435.40 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Agustus,2024," 2,843.75 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,September,2024," 2,857.50 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Oktober,2024," 1,296.00 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,November,2024," 2,719.00 ", -   ,realisasi
73,SULAWESI SELATAN,3,Kedelai,Desember,2024," 1,884.00 ", -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,Januari,2024, -   , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,Februari,2024, -   , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,Maret,2024, -   , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,April,2024, 405.00 , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,Mei,2024, 836.00 , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,Juni,2024, 851.00 , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,Juli,2024, 943.00 , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,Agustus,2024, 935.00 , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,September,2024, 875.00 , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,Januari,2025, 962.00 , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,Februari,2025, 785.00 , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,Maret,2025, 954.00 , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,April,2025, 842.00 , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,Mei,2025," 1,162.00 ", -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,Juni,2025, 905.00 , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,Juli,2025, 947.00 , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,Agustus,2025, 924.00 , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,September,2025, 735.00 , -   ,proyeksi
74,SULAWESI TENGGARA,3,Kedelai,Oktober,2025, -   , -   ,proyeksi
74,SULAWESI TENGGARA,3,Kedelai,November,2025, -   , -   ,proyeksi
74,SULAWESI TENGGARA,3,Kedelai,Desember,2025, -   , -   ,proyeksi
74,SULAWESI TENGGARA,3,Kedelai,Oktober,2024, 983.00 , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,November,2024, 870.00 , -   ,realisasi
74,SULAWESI TENGGARA,3,Kedelai,Desember,2024, 966.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Januari,2025, 185.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Februari,2025, 185.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Maret,2025, 92.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,April,2025, 46.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Mei,2025, 46.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Juni,2025, 141.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Juli,2025, 69.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Agustus,2025, 252.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,September,2025, 105.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Oktober,2025, 121.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,November,2025, 78.00 , -   ,proyeksi
75,GORONTALO,3,Kedelai,Desember,2025, 35.00 , -   ,proyeksi
75,GORONTALO,3,Kedelai,Januari,2023, 100.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Februari,2023, 64.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Maret,2023, -   , -   ,realisasi
75,GORONTALO,3,Kedelai,April,2023, 14.42 , -   ,realisasi
75,GORONTALO,3,Kedelai,Mei,2023, -   , -   ,realisasi
75,GORONTALO,3,Kedelai,Juni,2023, 42.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Juli,2023, 40.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Agustus,2023, 67.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,September,2023, 40.00 , 0.97 ,realisasi
75,GORONTALO,3,Kedelai,Oktober,2023, 42.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,November,2023, 84.00 , 1.08 ,realisasi
75,GORONTALO,3,Kedelai,Desember,2023, 46.00 , 1.15 ,realisasi
75,GORONTALO,3,Kedelai,Januari,2024, 253.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Februari,2024, 161.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Maret,2024, 184.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,April,2024, 115.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Mei,2024, 230.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Juni,2024, 253.00 , 1.92 ,realisasi
75,GORONTALO,3,Kedelai,Juli,2024, 299.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Agustus,2024, 56.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,September,2024, 156.08 , -   ,realisasi
75,GORONTALO,3,Kedelai,Oktober,2024, 184.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,November,2024, 138.00 , -   ,realisasi
75,GORONTALO,3,Kedelai,Desember,2024, 55.65 , 0.25 ,realisasi
76,SULAWESI BARAT,3,Kedelai,Januari,2025, 533.00 , -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,Februari,2025, 496.00 , -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,Maret,2025, 479.00 , -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,April,2025, 524.00 , -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,Mei,2025, 515.00 , -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,Juni,2025, 567.00 , -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,Juli,2025, 559.00 , -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,Agustus,2025, 542.00 , -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,September,2025, 510.00 , -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,Oktober,2025, 432.00 , -   ,proyeksi
76,SULAWESI BARAT,3,Kedelai,November,2025, 580.00 , -   ,proyeksi
76,SULAWESI BARAT,3,Kedelai,Desember,2025, 543.00 , -   ,proyeksi
76,SULAWESI BARAT,3,Kedelai,Januari,2024," 1,330.00 ", -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,Februari,2024," 1,215.00 ", -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,Maret,2024," 1,340.00 ", -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,April,2024," 1,301.00 ", -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,Mei,2024," 1,340.00 ", -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,Juni,2024," 1,305.00 ", -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,Juli,2024," 1,342.00 ", -   ,realisasi
76,SULAWESI BARAT,3,Kedelai,Agustus,2024, 6.65 ," 1,255.00 ",realisasi
76,SULAWESI BARAT,3,Kedelai,September,2024, 1.90 ," 1,057.00 ",realisasi
76,SULAWESI BARAT,3,Kedelai,Oktober,2024, 106.40 ," 1,075.00 ",realisasi
76,SULAWESI BARAT,3,Kedelai,November,2024, 17.10 , 988.00 ,realisasi
76,SULAWESI BARAT,3,Kedelai,Desember,2024, 16.15 , 975.00 ,realisasi
81,MALUKU,3,Kedelai,Januari,2023, 260.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Februari,2023, 312.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Maret,2023, 124.00 , -   ,realisasi
81,MALUKU,3,Kedelai,April,2023, 322.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Mei,2023, 109.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Juni,2023, 228.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Juli,2023, 128.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Agustus,2023, 130.00 , -   ,realisasi
81,MALUKU,3,Kedelai,September,2023, 129.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Oktober,2023, 264.00 , -   ,realisasi
81,MALUKU,3,Kedelai,November,2023, -   , -   ,realisasi
81,MALUKU,3,Kedelai,Desember,2023, -   , -   ,realisasi
81,MALUKU,3,Kedelai,Januari,2024, -   , -   ,realisasi
81,MALUKU,3,Kedelai,Februari,2024, 50.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Maret,2024, 102.00 , -   ,realisasi
81,MALUKU,3,Kedelai,April,2024, 68.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Mei,2024, 128.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Juni,2024, 85.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Juli,2024, 155.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Agustus,2024, 25.00 , -   ,realisasi
81,MALUKU,3,Kedelai,September,2024, 72.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Oktober,2024, 103.00 , -   ,realisasi
81,MALUKU,3,Kedelai,November,2024, 104.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Desember,2024, 95.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Januari,2025, 27.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Februari,2025, 80.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Maret,2025, 93.00 , -   ,realisasi
81,MALUKU,3,Kedelai,April,2025, 89.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Mei,2025, 105.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Juni,2025, 47.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Juli,2025, 77.00 , -   ,realisasi
81,MALUKU,3,Kedelai,Agustus,2025, 61.00 , -   ,realisasi
81,MALUKU,3,Kedelai,September,2025, -   , -   ,proyeksi
81,MALUKU,3,Kedelai,Oktober,2025, -   , -   ,proyeksi
81,MALUKU,3,Kedelai,November,2025, -   , -   ,proyeksi
81,MALUKU,3,Kedelai,Desember,2025, -   , -   ,proyeksi
82,MALUKU UTARA,3,Kedelai,Januari,2025, 351.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,Februari,2025, 356.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,Maret,2025, 352.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,April,2025, 399.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,Mei,2025, 354.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,Juni,2025, 313.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,Juli,2025, 286.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,Agustus,2025, 288.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,September,2025, 340.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,Oktober,2025, 161.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,November,2025, 228.80 , -   ,proyeksi
82,MALUKU UTARA,3,Kedelai,Desember,2025, 251.90 , -   ,proyeksi
82,MALUKU UTARA,3,Kedelai,Januari,2024, 79.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,Februari,2024, 99.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,Maret,2024, 115.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,April,2024, 152.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,Mei,2024, 92.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,Juni,2024, 92.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,Juli,2024, 122.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,Agustus,2024, 69.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,September,2024, 23.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,Oktober,2024, 155.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,November,2024, 208.00 , -   ,realisasi
82,MALUKU UTARA,3,Kedelai,Desember,2024, 229.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Januari,2025, 161.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Februari,2025, 92.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Maret,2025, 161.25 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,April,2025, 102.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Mei,2025, 116.20 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Juni,2025, 207.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Juli,2025, 57.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Agustus,2025, 226.50 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,September,2025, 147.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Oktober,2025, 149.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,November,2025, 159.00 , -   ,proyeksi
91,PAPUA BARAT,3,Kedelai,Desember,2025, 160.83 , -   ,proyeksi
91,PAPUA BARAT,3,Kedelai,Januari,2023, 104.10 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Februari,2023, 138.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Maret,2023, 138.75 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,April,2023, 161.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Mei,2023, 115.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Juni,2023, 138.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Juli,2023, 126.50 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Agustus,2023, 92.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,September,2023, 93.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Oktober,2023, 114.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,November,2023, 125.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Desember,2023, 93.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Januari,2024, 161.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Februari,2024, 92.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Maret,2024, 161.25 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,April,2024, 102.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Mei,2024, 116.20 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Juni,2024, 207.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Juli,2024, 49.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Agustus,2024, 226.50 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,September,2024, 93.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Oktober,2024, 92.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,November,2024, 159.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Desember,2024, 160.83 , -   ,realisasi
94,PAPUA,3,Kedelai,Januari,2024, 0.46 , -   ,realisasi
94,PAPUA,3,Kedelai,Februari,2024, 0.29 , -   ,realisasi
94,PAPUA,3,Kedelai,Maret,2024, 0.39 , -   ,realisasi
94,PAPUA,3,Kedelai,April,2024, 0.28 , -   ,realisasi
94,PAPUA,3,Kedelai,Mei,2024, 0.38 , -   ,realisasi
94,PAPUA,3,Kedelai,Juni,2024, 0.61 , -   ,realisasi
94,PAPUA,3,Kedelai,Juli,2024, 0.43 , -   ,realisasi
94,PAPUA,3,Kedelai,Agustus,2024, 0.57 , -   ,realisasi
94,PAPUA,3,Kedelai,September,2024, 0.73 , -   ,realisasi
94,PAPUA,3,Kedelai,Oktober,2024, 0.49 , -   ,realisasi
94,PAPUA,3,Kedelai,November,2024, 0.37 , -   ,realisasi
94,PAPUA,3,Kedelai,Desember,2024, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Januari,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Februari,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Maret,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,April,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Mei,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Juni,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Juli,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Agustus,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,September,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Oktober,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,November,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Desember,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Januari,2025, 0.46 , -   ,realisasi
94,PAPUA,3,Kedelai,Februari,2025, 0.29 , -   ,realisasi
94,PAPUA,3,Kedelai,Maret,2025, 0.39 , -   ,realisasi
94,PAPUA,3,Kedelai,April,2025, 0.28 , -   ,realisasi
94,PAPUA,3,Kedelai,Mei,2025, 0.38 , -   ,realisasi
94,PAPUA,3,Kedelai,Juni,2025, 0.61 , -   ,proyeksi
94,PAPUA,3,Kedelai,Juli,2025, 0.43 , -   ,proyeksi
94,PAPUA,3,Kedelai,Agustus,2025, 0.57 , -   ,proyeksi
94,PAPUA,3,Kedelai,September,2025, 0.73 , -   ,proyeksi
94,PAPUA,3,Kedelai,Oktober,2025, 0.49 , -   ,proyeksi
94,PAPUA,3,Kedelai,November,2025, 0.37 , -   ,proyeksi
94,PAPUA,3,Kedelai,Desember,2025, -   , -   ,proyeksi
97,PAPUA PEGUNUNGAN,3,Kedelai,Januari,2024, 5.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Februari,2024, 5.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Maret,2024, 5.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,April,2024, 4.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Mei,2024, 4.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Juni,2024, 4.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Juli,2024, 4.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Agustus,2024, 2.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,September,2024, 4.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Oktober,2024, 4.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,November,2024, 4.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Desember,2024, -   , -   ,proyeksi
